name,slug,positions,team,age,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,Year,FG%,Dist.,% of FGA by Distance 2P,% of FGA by Distance 0-3,% of FGA by Distance 3-10,% of FGA by Distance 10-16,% of FGA by Distance 16-3P,% of FGA by Distance 3P,FG% by Distance 2P,FG% by Distance 0-3,FG% by Distance 3-10,FG% by Distance 10-16,FG% by Distance 16-3P,FG% by Distance 3P,% of FG Ast'd 2P,% of FG Ast'd 3P,Dunks %FGA,# of Dunks,Corner 3s %3PA,Corner 3s 3P%,Attempted Heaves,# of Heaves
Alex Stepheson,stephal01,POWER FORWARD,['LOS ANGELES CLIPPERS' 'MEMPHIS GRIZZLIES'],28.0,4.0,0.0,36.5,4.5,13.5,0.0,0.0,2.0,6.0,9.5,4.5,1.0,0.5,2.5,0.0,6.0,11.0,2016.0,0.547,2.766666666666667,1.0,0.6980000000000001,0.20133333333333334,0.07533333333333334,0.024999999999999998,0.0,0.547,0.632,0.125,0.333,0.0,,0.236,,0.0,0.0,,,0.0,0.0
Alexander Johnson,johnsal01,POWER FORWARD,['MEMPHIS GRIZZLIES' 'MIAMI HEAT'],23.5,51.0,12.5,651.0,76.0,147.0,0.0,0.0,67.5,100.5,41.0,96.5,15.0,19.0,22.5,44.5,108.5,219.5,2007.5,0.513,6.2,1.0,0.517,0.1545,0.155,0.1735,0.0,0.513,0.624,0.3385,0.35350000000000004,0.314,,0.641,,0.153,20.0,,,0.0,0.0
Alexey Shved,shvedal01,SHOOTING GUARD,['HOUSTON ROCKETS' 'NEW YORK KNICKS' 'PHILADELPHIA 76ERS'],25.785714285714285,22.0,3.7142857142857144,398.0,60.285714285714285,158.0,21.642857142857142,67.57142857142857,47.142857142857146,60.0,11.0,35.57142857142857,55.57142857142857,14.285714285714286,4.785714285714286,27.642857142857142,24.642857142857142,189.35714285714286,2014.7857142857142,0.378,14.714285714285714,0.564,0.31592857142857145,0.08685714285714287,0.056285714285714286,0.10521428571428572,0.436,0.41414285714285715,0.5780714285714286,0.18407142857142858,0.1422142857142857,0.24314285714285716,0.32921428571428574,0.34685714285714286,0.7346428571428572,0.01992857142857143,3.2857142857142856,0.07507142857142857,0.43314285714285716,1.4285714285714286,0.0
Alexis Ajinça,ajincal01,CENTER,NEW ORLEANS PELICANS,23.25,30.083333333333332,6.666666666666667,382.0833333333333,63.583333333333336,129.08333333333334,3.0,9.166666666666666,23.083333333333332,29.25,31.666666666666668,77.16666666666667,13.583333333333334,10.333333333333334,18.25,23.75,67.25,153.25,2012.25,0.45849999999999996,12.133333333333333,0.8715,0.27516666666666667,0.15766666666666668,0.12225000000000001,0.3165833333333333,0.1285,0.47150000000000003,0.6506666666666666,0.4459166666666667,0.26391666666666663,0.3890833333333334,0.223,0.6855000000000001,1.0,0.09549999999999999,13.416666666666666,0.06899999999999999,1.0,0.0,0.0
Alfonzo McKinnie,mckinal01,SMALL FORWARD,"['CHICAGO BULLS' 'CLEVELAND CAVALIERS' 'GOLDEN STATE WARRIORS'
 'LOS ANGELES LAKERS' 'TORONTO RAPTORS']",27.0,36.4,1.8,422.6,57.4,123.0,16.8,51.6,12.6,21.6,30.8,60.0,11.4,10.2,5.4,14.2,53.2,144.2,2020.0,0.47119999999999995,13.88,0.5458000000000001,0.3068,0.14100000000000001,0.039,0.05920000000000001,0.4542,0.602,0.721,0.4806,0.39275,0.44160000000000005,0.3294,0.6644,0.9875999999999999,0.10400000000000001,11.8,0.45,0.367,0.0,0.0
Alize Johnson,johnsal02,POWER FORWARD,INDIANA PACERS,24.0,12.0,0.16666666666666666,89.66666666666667,12.166666666666666,25.333333333333332,0.8333333333333334,3.3333333333333335,5.166666666666667,7.166666666666667,12.5,23.833333333333332,5.166666666666667,2.3333333333333335,1.6666666666666667,4.666666666666667,8.833333333333334,30.333333333333332,2021.0,0.4266666666666667,7.3500000000000005,0.867,0.46449999999999997,0.31716666666666665,0.06466666666666666,0.020833333333333332,0.133,0.455,0.5716666666666667,0.3506666666666667,0.369,0.0,0.17366666666666666,0.4781666666666667,1.0,0.008166666666666668,0.3333333333333333,0.4721666666666667,0.25,0.5,0.0
Allan Houston,houstal01,SHOOTING GUARD,NEW YORK KNICKS,31.0,61.4,59.6,2242.2,437.4,992.0,105.6,266.0,226.0,251.2,21.4,160.6,144.8,41.2,6.2,126.4,141.6,1206.4,2003.0,0.43620000000000003,17.38,0.7138,0.065,0.0732,0.2314,0.344,0.2862,0.45099999999999996,0.37960000000000005,0.4842000000000001,0.4654,0.453,0.39780000000000004,0.5096,0.8503999999999999,0.0016,1.8,0.24559999999999998,0.3962,1.2,0.0
Allan Ray,rayal01,SHOOTING GUARD,BOSTON CELTICS,22.0,47.0,5.0,710.0,100.0,259.0,48.0,116.0,42.0,55.0,18.0,51.0,43.0,20.0,3.0,42.0,85.0,290.0,2007.0,0.386,17.0,0.552,0.212,0.054,0.042,0.243,0.448,0.364,0.436,0.143,0.273,0.365,0.414,0.577,0.958,0.008,2.0,0.422,0.408,0.0,0.0
Allen Crabbe,crabbal01,SHOOTING GUARD,PORTLAND TRAIL BLAZERS,25.25,37.916666666666664,9.583333333333334,869.25,112.66666666666667,270.1666666666667,57.416666666666664,152.83333333333334,33.666666666666664,40.833333333333336,10.916666666666666,91.33333333333333,41.666666666666664,21.083333333333332,9.333333333333334,26.583333333333332,71.5,316.4166666666667,2018.25,0.3804166666666666,19.483333333333334,0.38516666666666666,0.111,0.07491666666666667,0.07475,0.12466666666666666,0.6148333333333333,0.4718333333333333,0.7314166666666666,0.37274999999999997,0.503,0.29316666666666663,0.34075000000000005,0.7658333333333333,0.9747499999999999,0.010750000000000001,2.6666666666666665,0.2773333333333333,0.42474999999999996,1.25,0.0
Allen Iverson,iversal01,SHOOTING GUARD,PHILADELPHIA 76ERS,30.23076923076923,49.23076923076923,48.38461538461539,2042.0,463.7692307692308,1092.7692307692307,52.84615384615385,171.76923076923077,369.61538461538464,461.15384615384613,31.307692307692307,144.30769230769232,308.61538461538464,107.38461538461539,7.923076923076923,175.69230769230768,83.38461538461539,1350.0,2006.2307692307693,,,,,,,,,,,,,,,,,,,,,,
Allonzo Trier,trieral01,SHOOTING GUARD,NEW YORK KNICKS,23.5,44.0,2.0,875.0,141.5,312.0,35.5,92.5,106.5,133.0,18.5,94.5,73.5,15.5,9.0,69.0,73.0,425.0,2019.5,0.4645,14.85,0.6225,0.295,0.063,0.1015,0.16349999999999998,0.3775,0.535,0.634,0.1945,0.514,0.4995,0.376,0.274,0.712,0.037000000000000005,6.5,0.14550000000000002,0.381,0.0,0.0
Alonzo Gee,geeal01,SHOOTING GUARD,CLEVELAND CAVALIERS,24.666666666666668,28.875,13.291666666666666,572.875,64.08333333333333,144.70833333333334,10.958333333333334,33.125,37.083333333333336,49.208333333333336,27.041666666666668,60.208333333333336,25.208333333333332,23.708333333333332,7.041666666666667,28.25,49.583333333333336,176.20833333333334,2012.6666666666667,0.42887500000000006,7.691666666666666,0.8336250000000001,0.504375,0.21283333333333335,0.049875,0.06295833333333334,0.166375,0.45491666666666664,0.5205000000000001,0.2874583333333333,0.17504761904761906,0.3969,0.2946190476190476,0.5429583333333333,0.9506470588235295,0.1475,22.791666666666668,0.6859523809523809,0.308,0.125,0.041666666666666664
Alonzo Mourning,mournal01,CENTER,MIAMI HEAT,33.75,38.0,19.625,867.625,141.375,265.625,0.125,0.625,98.625,158.625,70.375,149.625,20.125,8.875,86.25,63.75,106.0,381.5,2004.75,,,,,,,,,,,,,,,,,,,,,,
Alperen Şengün,sengual01,CENTER,HOUSTON ROCKETS,19.0,72.0,13.0,1489.0,249.0,525.0,29.0,117.0,165.0,232.0,138.0,255.0,185.0,59.0,68.0,145.0,214.0,692.0,2022.0,0.474,9.0,0.777,0.429,0.297,0.042,0.01,0.223,0.539,0.671,0.385,0.318,0.4,0.248,0.436,0.966,0.099,44.0,0.085,0.2,6.0,0.0
Alton Ford,fordal02,POWER FORWARD,PHOENIX SUNS,21.0,24.333333333333332,0.0,174.66666666666666,23.333333333333332,46.0,0.0,0.0,15.333333333333334,22.0,11.666666666666666,29.666666666666668,3.6666666666666665,2.0,2.6666666666666665,12.333333333333334,38.333333333333336,62.0,2003.0,0.465,7.966666666666666,1.0,0.31533333333333335,0.24033333333333332,0.2953333333333334,0.14866666666666667,0.0,0.465,0.6926666666666667,0.24433333333333332,0.5223333333333334,0.3,,0.7403333333333334,,0.028333333333333335,3.3333333333333335,,,0.0,0.0
Alvin Jones,jonesal01,CENTER,PHILADELPHIA 76ERS,23.0,23.0,2.0,126.0,8.0,20.0,0.0,0.0,10.0,20.0,13.0,23.0,3.0,3.0,9.0,11.0,35.0,26.0,2002.0,0.4,6.1,1.0,0.6,0.0,0.2,0.2,0.0,0.4,0.5,,0.0,0.5,,0.5,,0.15,3.0,,,0.0,0.0
Alvin Williams,willial02,POINT GUARD,TORONTO RAPTORS,28.833333333333332,50.166666666666664,41.333333333333336,1618.1666666666667,221.66666666666666,524.0,28.166666666666668,89.83333333333333,78.0,102.5,30.333333333333332,118.33333333333333,253.0,71.0,13.833333333333334,77.0,107.66666666666667,549.5,2003.8333333333333,0.2813333333333333,16.333333333333332,0.6921666666666666,0.19066666666666668,0.06383333333333334,0.08866666666666667,0.3491666666666667,0.30783333333333335,0.2961666666666667,0.44700000000000006,0.42525,0.41625,0.3318,0.208,0.48350000000000004,0.68025,0.0,0.0,0.2021666666666667,0.358,1.1666666666666667,0.0
Amal McCaskill,mccasam01,CENTER,['ATLANTA HAWKS' 'PHILADELPHIA 76ERS' 'SAN ANTONIO SPURS'],29.0,32.333333333333336,1.0,286.3333333333333,23.666666666666668,61.0,0.0,0.3333333333333333,11.333333333333334,19.0,23.666666666666668,40.0,9.666666666666666,7.0,10.333333333333334,13.666666666666666,41.666666666666664,58.666666666666664,2003.0,0.34833333333333333,4.633333333333334,0.997,0.573,0.19533333333333333,0.13633333333333333,0.09200000000000001,0.0029999999999999996,0.34933333333333333,0.4656666666666667,0.246,0.2665,0.1945,0.0,0.5579999999999999,,0.11933333333333333,5.333333333333333,0.0,,0.0,0.0
Amar'e Stoudemire,stoudam01,POWER FORWARD,PHOENIX SUNS,27.94736842105263,50.73684210526316,38.21052631578947,1512.842105263158,339.8421052631579,631.0,1.5789473684210527,7.105263157894737,232.10526315789474,306.10526315789474,118.36842105263158,265.3157894736842,60.0,36.526315789473685,59.473684210526315,111.0,158.26315789473685,913.3684210526316,2010.9473684210527,0.5340526315789473,6.336842105263158,0.9891578947368421,0.47557894736842105,0.25563157894736843,0.09663157894736843,0.16131578947368422,0.010842105263157894,0.5381052631578948,0.6704736842105263,0.44257894736842107,0.3811578947368421,0.3774736842105263,0.126125,0.5476842105263158,0.72925,0.1433157894736842,92.84210526315789,0.164375,0.24214285714285716,0.8947368421052632,0.0
Amida Brimah,brimaam01,CENTER,INDIANA PACERS,26.0,5.0,0.0,29.0,5.0,8.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,5.0,4.0,4.0,13.0,2021.0,0.625,3.0,1.0,0.625,0.375,0.0,0.0,0.0,0.625,0.8,0.333,,,,0.8,,0.5,3.0,,,0.0,0.0
Amile Jefferson,jeffeam01,POWER FORWARD,ORLANDO MAGIC,25.5,15.0,0.0,71.0,7.5,15.0,0.0,0.0,6.0,11.0,8.0,14.0,3.5,2.0,3.0,2.0,7.5,21.0,2019.5,0.491,4.449999999999999,1.0,0.518,0.375,0.0715,0.0355,0.0,0.491,0.5,0.3395,0.5,0.0,,0.55,,0.0,0.0,,,0.0,0.0
Amir Coffey,coffeam01,SHOOTING GUARD,LOS ANGELES CLIPPERS,23.0,43.666666666666664,10.666666666666666,706.6666666666666,93.0,207.66666666666666,41.666666666666664,109.66666666666667,44.666666666666664,55.333333333333336,13.333333333333334,72.33333333333333,53.333333333333336,17.666666666666668,5.666666666666667,22.666666666666668,45.666666666666664,272.3333333333333,2021.0,0.4386666666666667,15.233333333333334,0.5196666666666667,0.2313333333333333,0.15366666666666665,0.08833333333333333,0.04666666666666667,0.48033333333333333,0.49866666666666665,0.6829999999999999,0.2996666666666667,0.496,0.27366666666666667,0.36833333333333335,0.566,0.9359999999999999,0.036333333333333336,6.333333333333333,0.3446666666666667,0.48666666666666664,0.3333333333333333,0.0
Amir Johnson,johnsam01,POWER FORWARD,TORONTO RAPTORS,24.5,62.142857142857146,34.642857142857146,1308.7857142857142,182.71428571428572,320.7142857142857,7.642857142857143,23.0,62.785714285714285,93.35714285714286,123.07142857142857,212.07142857142858,76.64285714285714,37.42857142857143,59.92857142857143,66.57142857142857,184.14285714285714,435.85714285714283,2012.5,0.5755,6.192857142857143,0.9075,0.5509285714285714,0.2377857142857143,0.0375,0.08157142857142856,0.0925,0.5975,0.7181428571428572,0.42076923076923073,0.3464615384615385,0.37175,0.28525,0.6479999999999999,0.9388888888888888,0.1442857142857143,37.42857142857143,0.41524999999999995,0.29558333333333336,0.5,0.0
Anderson Varejão,varejan01,CENTER,CLEVELAND CAVALIERS,29.842105263157894,38.8421052631579,11.0,846.2631578947369,100.73684210526316,199.89473684210526,0.05263157894736842,2.3684210526315788,53.73684210526316,85.15789473684211,83.42105263157895,169.89473684210526,42.473684210526315,29.94736842105263,22.473684210526315,33.526315789473685,93.3157894736842,255.26315789473685,2012.842105263158,0.4649473684210526,6.742105263157894,0.9876842105263157,0.4951052631578947,0.19373684210526315,0.1355263157894737,0.16336842105263158,0.012368421052631579,0.4702105263157894,0.5559473684210526,0.362421052631579,0.40689473684210525,0.3612222222222222,0.0125,0.7031578947368421,1.0,0.03757894736842106,10.473684210526315,0.1339375,0.0,0.3684210526315789,0.0
Andray Blatche,blatcan01,POWER FORWARD,WASHINGTON WIZARDS,23.0,62.666666666666664,21.22222222222222,1384.6666666666667,258.55555555555554,553.4444444444445,5.777777777777778,24.333333333333332,111.11111111111111,153.33333333333334,115.88888888888889,220.11111111111111,88.66666666666667,54.666666666666664,50.888888888888886,101.55555555555556,153.55555555555554,634.0,2010.0,0.4512222222222222,9.533333333333333,0.9341111111111111,0.3878888888888889,0.17522222222222222,0.11911111111111111,0.252,0.06588888888888889,0.467,0.6271111111111112,0.33511111111111114,0.32466666666666666,0.3676666666666667,0.22944444444444445,0.49811111111111117,0.857,0.066,32.77777777777778,0.30433333333333334,0.17377777777777778,0.8888888888888888,0.0
Andre Barrett,barrean01,POINT GUARD,['HOUSTON ROCKETS' 'ORLANDO MAGIC' 'PHOENIX SUNS' 'TORONTO RAPTORS'],22.785714285714285,12.928571428571429,0.21428571428571427,167.78571428571428,18.214285714285715,49.785714285714285,3.5,14.357142857142858,5.0,6.785714285714286,4.357142857142857,10.0,26.928571428571427,6.214285714285714,0.21428571428571427,9.357142857142858,14.071428571428571,44.92857142857143,2005.7857142857142,0.38757142857142857,14.742857142857144,0.7228571428571428,0.23757142857142857,0.061714285714285715,0.1437142857142857,0.27999999999999997,0.27714285714285714,0.4382857142857143,0.5001538461538462,0.29,0.5047142857142857,0.3952857142857143,0.2013076923076923,0.428,0.7356363636363636,0.0,0.0,0.5210769230769231,0.24949999999999997,0.2857142857142857,0.0
Andre Brown,brownan01,POWER FORWARD,['CHARLOTTE BOBCATS' 'MEMPHIS GRIZZLIES' 'SEATTLE SUPERSONICS'],26.0,25.0,0.3333333333333333,199.33333333333334,27.333333333333332,53.0,0.0,0.3333333333333333,11.0,22.0,23.333333333333332,36.0,3.6666666666666665,4.666666666666667,2.6666666666666665,16.0,24.333333333333332,65.66666666666667,2008.0,0.4036666666666666,4.366666666666666,0.9953333333333333,0.5886666666666667,0.241,0.08299999999999999,0.08266666666666667,0.004666666666666667,0.40599999999999997,0.5073333333333333,0.2776666666666667,0.3695,0.17766666666666667,0.0,0.453,,0.131,6.0,0.0,,0.0,0.0
Andre Dawkins,dawkian01,SHOOTING GUARD,MIAMI HEAT,23.0,4.0,0.0,22.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,2015.0,0.167,24.3,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.167,,1.0,0.0,0.0,0.167,0.0,0.0,0.0
Andre Drummond,drumman01,CENTER,DETROIT PISTONS,25.142857142857142,44.0,39.714285714285715,1310.047619047619,266.1904761904762,498.9047619047619,1.1904761904761905,9.523809523809524,101.28571428571429,202.9047619047619,194.52380952380952,393.5238095238095,71.19047619047619,62.857142857142854,63.76190476190476,98.33333333333333,140.38095238095238,634.8571428571429,2019.142857142857,0.5344761904761904,3.6238095238095234,0.9726190476190476,0.6296190476190476,0.3096190476190476,0.028714285714285713,0.0048095238095238095,0.027380952380952384,0.545,0.6343333333333333,0.39376190476190476,0.2281904761904762,0.014705882352941176,0.11605263157894737,0.5808095238095238,0.5900000000000001,0.1736666666666667,87.0952380952381,0.07315789473684212,0.33685714285714285,1.8571428571428572,0.09523809523809523
Andre Emmett,emmetan01,['SHOOTING GUARD' 'SMALL FORWARD'],['MEMPHIS GRIZZLIES' 'NEW JERSEY NETS'],25.5,7.0,0.0,36.5,3.0,6.5,0.0,0.5,4.0,6.5,1.0,3.0,0.5,1.0,0.5,1.5,3.0,10.0,2008.5,0.45199999999999996,8.1,0.9285,0.45199999999999996,0.238,0.0835,0.155,0.0715,0.5,0.625,0.5,1.0,0.0,0.0,0.5,,0.155,1.0,1.0,0.0,0.0,0.0
Andre Iguodala,iguodan01,SMALL FORWARD,PHILADELPHIA 76ERS,29.5,67.94444444444444,43.55555555555556,2188.5555555555557,278.94444444444446,603.0555555555555,60.0,181.61111111111111,157.16666666666666,221.72222222222223,61.94444444444444,273.05555555555554,284.8888888888889,97.83333333333333,35.0,123.94444444444444,120.5,775.0555555555555,2013.5,0.45955555555555555,14.33888888888889,0.6315555555555555,0.30822222222222223,0.07422222222222223,0.07783333333333334,0.1711111111111111,0.3684444444444444,0.5462222222222223,0.7257777777777777,0.3417222222222222,0.3071111111111111,0.39394444444444443,0.32655555555555554,0.5802222222222223,0.8646666666666667,0.14805555555555555,83.44444444444444,0.3432222222222222,0.34005555555555556,3.4444444444444446,0.1111111111111111
Andre Ingram,ingraan01,SHOOTING GUARD,LOS ANGELES LAKERS,32.5,3.0,0.0,39.5,4.0,11.5,2.5,6.0,1.5,1.5,1.0,3.0,3.5,2.0,1.5,2.0,1.5,12.0,2018.5,0.2355,18.4,0.4855,0.0,0.14250000000000002,0.26,0.0835,0.5145,0.1875,,0.0,0.25,0.0,0.278,1.0,1.0,0.0,0.0,0.222,0.5,0.0,0.0
Andre Miller,millean02,POINT GUARD,DENVER NUGGETS,34.0,48.27777777777778,29.805555555555557,1374.9722222222222,199.0,428.3611111111111,6.472222222222222,28.75,125.47222222222223,156.13888888888889,45.44444444444444,118.08333333333333,289.8333333333333,51.27777777777778,7.222222222222222,105.63888888888889,97.33333333333333,529.9444444444445,2011.0,0.48250000000000004,9.422222222222222,0.9225555555555557,0.3705833333333334,0.20425,0.18969444444444444,0.15788888888888888,0.07744444444444445,0.5002777777777777,0.6054444444444445,0.43483333333333335,0.40658333333333335,0.48225,0.2587777777777778,0.2835833333333333,0.8272222222222223,0.0005833333333333334,0.4444444444444444,0.1226111111111111,0.3767,5.055555555555555,0.08333333333333333
Andre Owens,owensan01,POINT GUARD,['INDIANA PACERS' 'UTAH JAZZ'],26.0,27.0,4.5,301.0,33.5,90.5,10.5,28.0,18.5,26.0,12.0,22.0,27.5,9.0,1.5,18.5,31.0,96.0,2007.0,0.3695,14.8,0.7050000000000001,0.28400000000000003,0.069,0.0765,0.2755,0.295,0.371,0.383,0.486,0.2915,0.3415,0.319,0.40349999999999997,0.9165,0.0,0.0,0.1315,0.375,1.0,0.0
Andre Roberson,roberan03,SHOOTING GUARD,OKLAHOMA CITY THUNDER,25.285714285714285,43.857142857142854,38.42857142857143,971.5714285714286,81.85714285714286,173.0,16.0,63.285714285714285,17.714285714285715,37.857142857142854,51.714285714285715,124.0,37.857142857142854,38.285714285714285,28.428571428571427,26.428571428571427,94.0,197.42857142857142,2017.2857142857142,0.4084285714285714,10.557142857142859,0.6195714285714286,0.5265714285714286,0.07214285714285715,0.01,0.010714285714285714,0.3804285714285714,0.5028571428571429,0.5687142857142857,0.13657142857142857,0.1,0.0666,0.21685714285714286,0.6070000000000001,0.9855714285714285,0.10828571428571429,22.714285714285715,0.5337142857142857,0.19314285714285714,0.7142857142857143,0.0
Andrea Bargnani,bargnan01,['CENTER' 'POWER FORWARD'],TORONTO RAPTORS,25.5,55.0,37.7,1580.6,293.2,667.6,62.7,177.1,138.2,167.7,53.0,201.1,65.3,20.7,47.0,85.1,133.8,787.3,2011.5,0.4363,14.89,0.752,0.17709999999999998,0.1308,0.1497,0.2945,0.248,0.466,0.5780000000000001,0.40519999999999995,0.43179999999999996,0.42960000000000004,0.32809999999999995,0.6933,0.9615,0.0306,20.6,0.0184,0.279875,1.2,0.1
Andreas Glyniadakis,glynian01,CENTER,SEATTLE SUPERSONICS,25.0,13.0,4.0,81.0,8.0,17.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,9.0,19.0,17.0,2007.0,0.471,7.6,1.0,0.235,0.412,0.294,0.059,0.0,0.471,0.5,0.571,0.4,0.0,,1.0,,0.0,0.0,,,0.0,0.0
Andrei Kirilenko,kirilan01,SMALL FORWARD,UTAH JAZZ,26.23076923076923,61.30769230769231,42.0,1839.6923076923076,242.0,510.53846153846155,28.23076923076923,91.15384615384616,213.23076923076923,282.6923076923077,107.6923076923077,227.07692307692307,166.84615384615384,84.38461538461539,112.38461538461539,116.76923076923077,123.46153846153847,725.4615384615385,2008.2307692307693,0.4427692307692308,9.023076923076923,0.8441538461538461,0.501,0.11076923076923076,0.045538461538461535,0.1866153846153846,0.15584615384615383,0.47592307692307695,0.5997692307692307,0.24376923076923077,0.2780833333333333,0.33391666666666664,0.29475,0.6745,0.9380833333333333,0.12553846153846154,64.6923076923077,0.18866666666666668,0.31425,0.3076923076923077,0.0
Andrew Bogut,bogutan01,CENTER,MILWAUKEE BUCKS,28.68421052631579,40.0,37.0,1106.7368421052631,161.1578947368421,302.4736842105263,0.15789473684210525,1.4210526315789473,44.1578947368421,79.84210526315789,98.21052631578948,246.42105263157896,86.52631578947368,24.63157894736842,60.05263157894737,67.89473684210526,124.10526315789474,366.63157894736844,2013.6842105263158,0.5271764705882352,4.011764705882353,0.9945882352941178,0.5427058823529413,0.3614117647058824,0.06670588235294118,0.023529411764705882,0.005411764705882353,0.5292941176470588,0.6405882352941177,0.4153529411764706,0.2998823529411765,0.3283076923076923,0.18333333333333335,0.5724705882352941,0.6666666666666666,0.1363529411764706,35.578947368421055,0.0,,0.15789473684210525,0.0
Andrew Bynum,bynuman01,CENTER,LOS ANGELES LAKERS,23.307692307692307,36.15384615384615,27.46153846153846,901.6923076923077,161.92307692307693,299.6923076923077,0.07692307692307693,0.6923076923076923,81.61538461538461,117.61538461538461,85.61538461538461,184.46153846153845,42.15384615384615,11.153846153846153,55.0,54.76923076923077,83.84615384615384,405.53846153846155,2011.3076923076924,0.48846153846153845,4.984615384615385,0.998923076923077,0.46261538461538465,0.3823076923076923,0.11846153846153847,0.03553846153846154,0.0010769230769230769,0.4889230769230769,0.6166923076923077,0.3706923076923077,0.37030769230769234,0.19941666666666666,0.06666666666666667,0.5442307692307693,1.0,0.12792307692307692,49.76923076923077,0.511,0.0,0.07692307692307693,0.0
Andrew DeClercq,declean01,CENTER,ORLANDO MAGIC,29.0,56.8,27.8,824.6,84.0,165.0,0.0,0.0,37.4,58.6,89.0,124.0,30.0,30.4,25.0,44.8,163.4,205.4,2003.0,0.4918,2.7600000000000002,1.0,0.7058,0.1964,0.0622,0.036,0.0,0.4918,0.567,0.296,0.3255,0.3915,,0.6836,,0.1002,15.2,,,0.0,0.0
